ID,Titre,Durée (minutes),Langue Originale,Note moyenne,Score de popularité,Décénnie,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
tt2692904,Locke,0.2857142857142857,en,0.683727932119885,0.005321877820217005,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
tt2463512,Hateship Loveship,0.4025974025974026,en,0.5471465717804844,0.0016306540162444498,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt2223990,Draft Day,0.44805194805194803,en,0.6569043383057342,0.0031322154082362667,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt2059171,13 Sins,0.33766233766233766,en,0.5992883536335021,0.0033434400217394336,0.75,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
tt2234003,Calvary,0.39610389610389607,en,0.7141097577665253,0.0019226352029102231,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt2386285,Road to Paloma,0.3246753246753247,en,0.5899822088408376,0.0018399137496220063,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
tt2314824,Behaving Badly,0.3311688311688312,en,0.46804434104283565,0.002681078931396014,0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4030442,From the Dark,0.31818181818181823,en,0.5063637607773368,0.0010704666924327949,0.75,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
tt2203939,The Other Woman,0.4415584415584416,en,0.6187217736417134,0.0034701747898413337,0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
tt2427892,Tom à la ferme,0.4155844155844156,fr,0.6744217873272205,0.001972543158100739,0.75,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0
tt3013602,Babysitting,0.2857142857142857,fr,0.672368961270015,0.0020863097173736077,0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2800240,Qu'est-ce qu'on a fait au Bon Dieu ?,0.3441558441558442,fr,0.6537566716846859,0.00305322722718671,0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1872181,The Amazing Spider-Man 2,0.6493506493506493,en,0.6278910633638977,0.01675158551089536,0.75,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
tt1929263,Heaven Is for Real,0.37662337662337664,en,0.6538935267551663,0.004912200314027141,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt2815072,Indigenous,0.29220779220779225,en,0.5360613110715752,0.001334743069327455,0.75,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
tt2209764,Transcendence,0.5064935064935066,en,0.5641166005200493,0.003640136920706673,0.75,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,3,0,0
tt2458776,Bears,0.24025974025974028,en,0.7527028876419871,0.0017123930294698617,0.75,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3148348,Let Us Prey,0.3311688311688312,en,0.5204598330368141,0.0015247469774740247,0.75,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
tt2828996,A Haunted House 2,0.2987012987012987,en,0.5743807308060764,0.009945633731804474,0.75,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
tt3244992,Trailer Park Boys: Don't Legalize It,0.35064935064935066,en,0.6432188312576981,0.0008338951253092476,0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2637378,Match,0.3311688311688312,en,0.5627480498152456,0.0005012409200433295,0.75,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0780548,Kid Cannabis,0.44805194805194803,en,0.6090050636376078,0.001640085440847382,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt2690160,Poseidon Rex,0.2272727272727273,en,0.2873956480087587,0.0011105502469952561,0.75,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0
tt3608654,The Coed and the Zombie Stoner,0.3246753246753247,en,0.24633912686465032,0.0009547352530343152,0.75,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
tt2114461,Authors Anonymous,0.3311688311688312,en,0.3649924729711236,0.0006568594259917094,0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2505294,Ask Me Anything,0.3831168831168831,en,0.5136170795127959,0.0014813231266980248,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt2624412,Boulevard,0.30519480519480524,en,0.5201861228958532,0.0016045211105738257,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt2112277,Swelter,0.3571428571428571,en,0.42110305186807173,0.00178627252219283,0.75,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
tt2101569,In Your Eyes,0.4155844155844156,en,0.7195839605857398,0.002027756289630404,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0
tt1706598,Every Secret Thing,0.33766233766233766,en,0.5750650061584782,0.0036228459756012976,0.75,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0
tt1430612,Brick Mansions,0.31818181818181823,en,0.5482414123443273,0.004386791368438798,0.75,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt2095649,Grace of Monaco,0.4025974025974026,en,0.5605583686875599,0.001591159925719672,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt3202670,96 heures,0.3571428571428571,fr,0.49267825372930063,0.000687904531976361,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt2043933,Night Moves,0.461038961038961,en,0.5361981661420555,0.0015357503061774458,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
tt2760634,Une rencontre,0.26623376623376627,fr,0.5273025865608321,0.0015536307153205043,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt2967006,The Trip to Italy,0.43506493506493504,en,0.616668947584508,0.0012924981466268216,0.75,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt2404299,Lovesick,0.3831168831168831,en,0.4275352401806487,0.0010235060574306954,0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
tt2359024,Blue Ruin,0.3246753246753247,en,0.6701792801423292,0.0017141614215829114,0.75,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt1515208,Walking with the Enemy,0.538961038961039,en,0.629533324209662,0.0010307761138954555,0.75,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0
tt3301196,Neverlake,0.29220779220779225,en,0.42425071848912,0.0009368548438912566,0.75,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0
tt3257692,Starving in Suburbia,0.27922077922077926,en,0.6878335842342959,0.000873585703846587,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0
tt1951095,Child of God,0.40909090909090906,en,0.42425071848912,0.0011773561712660253,0.75,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0
tt2994948,Deep in the Darkness,0.3831168831168831,en,0.3831941973450117,0.0010557300914907134,0.75,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
tt3136752,Le Dernier diamant,0.43506493506493504,fr,0.6158478171616258,0.0005647065481005603,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt3489470,Pas son genre,0.4545454545454546,en,0.57958122348433,0.0010771472848598717,0.75,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt3600588,24 Jours,0.44805194805194803,fr,0.6705898453537703,0.0008869468887007408,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
tt2556874,Plastic,0.39610389610389607,en,0.5656220062953333,0.001506866568330966,0.75,3,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt3202120,Barbecue,0.3701298701298701,fr,0.5366087313534966,0.0009065956899568493,0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2593224,Dans la cour,0.36363636363636365,fr,0.533734774873409,0.0008091376357265507,0.75,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt1464191,Decoding Annie Parker,0.3246753246753247,en,0.5884768030655536,0.0014463482604621517,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt2463288,Walk of Shame,0.35064935064935066,en,0.5574107020665116,0.0030581394275007376,0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2091325,Bad Johnson,0.30519480519480524,en,0.3695086902969754,0.001733417246813898,0.75,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
tt3552892,Hungerford,0.24675324675324672,en,0.3010811550567948,0.001330027357025989,0.75,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0
tt2922440,Libre et assoupi,0.33766233766233766,fr,0.6444505268920213,0.0008297688770454649,0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2258285,La Voie de l‘ennemi,0.512987012987013,en,0.49459422471602577,0.0008755505839721978,0.75,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt3093546,Listen Up Philip,0.4415584415584416,en,0.5422197892431915,0.0010447267627872925,0.75,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt2004420,Neighbors,0.36363636363636365,en,0.5850554263035446,0.004713747421340445,0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2883512,Chef,0.474025974025974,en,0.7138360476255645,0.002689527915936141,0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1605717,Frank,0.35064935064935066,en,0.6829068016970028,0.0018181035802277256,0.75,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0
tt1647668,Million Dollar Arm,0.538961038961039,en,0.6705898453537703,0.002056640027476884,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt2381335,Fed Up,0.35064935064935066,en,0.7527028876419871,0.001490361575275835,0.75,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2401807,Rage,0.3701298701298701,en,0.4606541672368961,0.004054726627210564,0.75,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt2226495,Not Safe for Work,0.2142857142857143,en,0.49267825372930063,0.0009109184262331932,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt2920808,God's Pocket,0.30519480519480524,en,0.542082934172711,0.001316273196146713,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt3343136,Sleeping Beauty,0.3116883116883117,en,0.35582318324893936,0.0018654571912549473,0.75,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
tt3139072,Son of Batman,0.2142857142857143,en,0.7032982071985767,0.0032363540548936425,0.75,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3729920,The Disappearance of Eleanor Rigby: Them,0.5064935064935066,en,0.583686875598741,0.0012948560027775547,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt2359307,Squatters,0.39610389610389607,en,0.5474202819214452,0.0013038944513553644,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt0831387,Godzilla,0.5324675324675325,en,0.598877788422061,0.00991282023370677,0.75,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0
tt2414040,Le Règne de la beauté,0.39610389610389607,fr,0.2052826057205419,0.0013239362286365953,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt1877832,X-Men: Days of Future Past,0.5909090909090909,en,0.7693992062405913,0.007517434872574577,0.75,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
tt2582846,The Fault in Our Stars,0.551948051948052,en,0.7802107568085398,0.0057794984014717735,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt1976000,The Two Faces of January,0.3571428571428571,en,0.5383878472697413,0.0014320046355451924,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt3230082,La chambre bleue,0.2272727272727273,fr,0.5834131654577802,0.0010421724186239984,0.75,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0
tt1975159,Flight 7500,0.24675324675324672,en,0.3972902696044889,0.00252113768917129,0.75,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0
tt2398231,The Homesman,0.525974025974026,en,0.6391131791432874,0.0023887047687051184,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
tt2538130,Return to Zero,0.42207792207792205,en,0.6653893526755166,0.0013062523075060976,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0
tt3202392,La Liste de mes envies,0.3701298701298701,fr,0.4835089640071164,0.0010535687233525414,0.75,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt2737050,"Deux jours, une nuit",0.35064935064935066,fr,0.6842753524018066,0.0013673600794125952,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt2172584,Maps to the Stars,0.461038961038961,en,0.5847817161625838,0.001964683637598296,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt2929890,L'Homme qu'on aimait trop,0.525974025974026,fr,0.5063637607773368,0.0008083516836763064,0.75,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0
tt1086772,Blended,0.49350649350649356,en,0.6785274394416313,0.01146704041306496,0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
tt2380331,Words and Pictures,0.4545454545454546,en,0.6306281647735049,0.00183519803732054,0.75,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt2321549,The Babadook,0.3441558441558442,en,0.6317230053373477,0.004375002087685133,0.75,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0
tt1294970,The Angriest Man in Brooklyn,0.27922077922077926,en,0.5158067606404817,0.0022564683362515077,0.75,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt1179031,Cold in July,0.4415584415584416,en,0.6384289037908855,0.00182792798085578,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
tt2992552,Seal Team Eight: Behind Enemy Lines,0.3701298701298701,en,0.5657588613658135,0.0024547247409256435,0.75,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0
tt2669336,Time Lapse,0.40909090909090906,en,0.6309018749144656,0.002136414160576685,0.75,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0
tt3723790,Blood Lake: Attack of the Killer Lampreys,0.31818181818181823,en,0.41056521144108393,0.0010376531943350935,0.75,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0
tt3496892,Petals on the Wind,0.2857142857142857,en,0.629533324209662,0.00202873872969321,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0
tt1631867,Edge of Tomorrow,0.474025974025974,en,0.7800739017380595,0.007541209922094467,0.75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
tt2361184,Tapped Out,0.4155844155844156,en,0.520049267825373,0.0020996709022277613,0.75,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt1587310,Maleficent,0.36363636363636365,en,0.7102778157930751,0.0091795269708288,0.75,3,3,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0
tt3144600,Amour sur place ou à emporter,0.2857142857142857,fr,0.4758450800602162,0.0008951993852283062,0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
tt3110960,Jimmy's Hall,0.42207792207792205,en,0.65909401943342,0.0013202029563979347,0.75,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0
tt2319580,The Grand Seduction,0.461038961038961,en,0.6525249760503626,0.0013915281049576087,0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3139538,Amira & Sam,0.31818181818181823,en,0.5611057889694814,0.0009757594703783514,0.75,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt3800894,Cristiano Ronaldo: World at His Feet,0.08441558441558439,en,0.7800739017380595,0.001323346764598912,0.75,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3766424,Jackass Presents: Bad Grandpa .5,0.29220779220779225,en,0.5441357602299166,0.0024458827803603943,0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3138376,Joy Ride 3,0.3571428571428571,en,0.48980429724921315,0.002736095574913118,0.75,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
tt2909124,Blood Widow,0.27922077922077926,en,0.3937320377719995,0.000999534519898243,0.75,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
tt2368635,Bird People,0.564935064935065,fr,0.5474202819214452,0.0011394339848417357,0.75,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0
tt2345737,The Rover,0.4025974025974026,en,0.5996989188449432,0.0025804770689647383,0.75,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt3098306,Sous les jupes des filles,0.487012987012987,fr,0.5277131517722732,0.0011761772431906588,0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3169710,Tristesse Club,0.31818181818181823,fr,0.520049267825373,0.00041458970650389075,0.75,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt1065073,Boyhood,0.8116883116883117,en,0.7677569453948269,0.002998603559694729,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt1742044,Jersey Boys,0.6038961038961039,en,0.670863555494731,0.001740294327253536,0.75,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0
tt1571249,The Skeleton Twins,0.31818181818181823,en,0.6532092514027645,0.0016601272181286128,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt2217895,4 Minute Mile,0.3571428571428571,en,0.5747912960175174,0.0015742619566394185,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt2294449,22 Jump Street,0.461038961038961,en,0.6705898453537703,0.005633704296151448,0.75,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2910274,Obvious Child,0.2727272727272727,en,0.629533324209662,0.0016416573449478708,0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
tt2781516,WolfCop,0.24675324675324672,en,0.46612837005611063,0.0010891330536260979,0.75,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
tt2402985,Ping Pong Summer,0.3311688311688312,en,0.5300396879704392,0.0006454631212631664,0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3455822,Night Will Fall,0.2207792207792208,en,0.7800739017380595,0.0011639949864118715,0.75,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3677466,Age of Tomorrow,0.31818181818181823,en,0.15054057752839745,0.0029095944900045566,0.75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
tt2245151,Supremacy,0.44805194805194803,en,0.533734774873409,0.0009036483697684331,0.75,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt2238470,The Stranger,0.33766233766233766,en,0.38264677706309014,0.000811888467902406,0.75,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0
tt2558318,The Well,0.35064935064935066,en,0.6005200492678254,0.0034338245075175335,0.75,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
tt2044801,Kite,0.31818181818181823,en,0.3315998357739155,0.0022837801699974987,0.75,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt2210781,Lullaby,0.49350649350649356,en,0.5884768030655536,0.0011636020103867495,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt3804556,Chelsea Peretti: One of the Greats,0.2142857142857143,en,0.6432188312576981,0.0006686487067453744,0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2785032,The Little Death,0.3571428571428571,en,0.6592308745039003,0.00147680390240912,0.75,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt3186318,Hellion,0.3701298701298701,en,0.5611057889694814,0.0013426025898298985,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
tt3038142,Inner Demons,0.2857142857142857,en,0.45162173258519234,0.000986173335044089,0.75,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0
tt2912120,The Young Kieslowski,0.3441558441558442,en,0.7165731490351718,0.000589464037683257,0.75,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt2183034,Earth to Echo,0.3116883116883117,en,0.5463254413576023,0.001825570124705047,0.75,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
tt3042800,Nightingale,0.2727272727272727,en,0.533734774873409,0.0006991043486923429,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt2996684,Animal,0.29220779220779225,en,0.41672368961270023,0.0010500319391264419,0.75,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
tt3433358,Elle l'adore,0.40909090909090906,fr,0.5660325715067742,0.0012007382447607946,0.75,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
tt1925466,Mall,0.30519480519480524,en,0.41056521144108393,0.0008590455909170667,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt2107861,Walking on Sunshine,0.36363636363636365,en,0.6116053099767346,0.001261256552629609,0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
tt2962726,The Anomaly,0.36363636363636365,en,0.4133023128506911,0.002346459846004485,0.75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
tt3416742,What We Do in the Shadows,0.29220779220779225,en,0.7762419597646092,0.0021794450353275624,0.75,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
tt2387408,The Damned,0.2987012987012987,en,0.49267825372930063,0.0009659350697502971,0.75,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0
tt1698647,Delirium,0.012987012987012991,en,0.5884768030655536,0.0008116919798898448,0.75,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0
tt2239832,Think Like a Man Too,0.4155844155844156,en,0.6214588750513206,0.0026138800311001228,0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
tt2723176,Hide and Seek,0.26623376623376627,en,0.41056521144108393,0.0008570807107914557,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt3104930,Da Sweet Blood of Jesus,0.5324675324675325,en,0.42425071848912,0.0014131417863393282,0.75,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0
tt2428170,Creep,0.26623376623376627,en,0.6118790201176955,0.002571045644361806,0.75,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
tt2992524,The Guvnors,0.35064935064935066,en,0.4628438483645819,0.00114021993689198,0.75,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt3053860,On a failli être amies,0.31818181818181823,fr,0.4859723552757629,0.000380793768343384,0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2109248,Transformers: Age of Extinction,0.8051948051948051,en,0.548104557273847,0.02186990175009908,0.75,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
tt3624624,L'Ex de ma vie,0.2532467532467533,fr,0.43164089229505953,0.0008494176783015734,0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
tt2103281,Dawn of the Planet of the Apes,0.577922077922078,en,0.7397016559463527,0.012443389347480995,0.75,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0
tt3433074,Mrs. Brown's Boys D'Movie,0.3441558441558442,en,0.45162173258519234,0.0008535439265653561,0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3544734,Zapped,0.3311688311688312,en,0.5812234843300945,0.0016616991222291016,0.75,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0
tt2652092,The Good Lie,0.44805194805194803,en,0.7511974818667032,0.001433576539645681,0.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt2398249,They Came Together,0.2727272727272727,en,0.5048583550020529,0.0018275350048306577,0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2386278,Haunt,0.29220779220779225,en,0.46010674695497467,0.0014618708134544773,0.75,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
tt3007302,Boy Meets Girl,0.35064935064935066,en,0.6688107294375256,0.0012388569191976453,0.75,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt2693664,Young Ones,0.3831168831168831,en,0.520049267825373,0.0021670662905362136,0.75,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3
tt2006753,Heavenly Sword,0.2857142857142857,en,0.6474613384425894,0.001041582954586315,0.75,3,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
tt2377322,Deliver Us from Evil,0.5,en,0.5906664841932394,0.003263469400627072,0.75,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0
tt2179936,School Dance,0.2857142857142857,en,0.765840974408102,0.002447061708435761,0.75,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0
tt2785390,America: Imagine the World Without Her,0.4025974025974026,en,0.3239359518270153,0.0006142215272659539,0.75,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2182256,Premature,0.33766233766233766,en,0.4899411523196935,0.0020601768117029834,0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2103254,Tammy,0.36363636363636365,en,0.4677706309018749,0.0021933956842193993,0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2403393,Desert Dancer,0.3701298701298701,en,0.6842753524018066,0.0009959977356721432,0.75,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0
tt2382298,Life Itself,0.5194805194805195,en,0.7743259887778843,0.0015994124222472375,0.75,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2409818,Open Windows,0.38961038961038963,en,0.43793622553715605,0.0017564063442835449,0.75,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt2920540,"20,000 Days on Earth",0.36363636363636365,en,0.7134254824141235,0.0014915405033512016,0.75,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0
